image_id,exists
ISIC_0031819,True
ISIC_0031820,True
ISIC_0031821,True
ISIC_0031822,True
ISIC_0031823,True
ISIC_0031824,True
ISIC_0031825,True
ISIC_0031826,True
ISIC_0031827,True
ISIC_0031828,True
ISIC_0031829,True
ISIC_0031830,True
ISIC_0031831,True
ISIC_0031832,True
ISIC_0031833,True
ISIC_0031834,True
ISIC_0031835,True
ISIC_0031836,True
ISIC_0031837,True
ISIC_0031838,True
ISIC_0031839,True
ISIC_0031840,True
ISIC_0031841,True
ISIC_0031842,True
ISIC_0031843,True
ISIC_0031844,True
ISIC_0031845,True
ISIC_0031846,True
ISIC_0031847,True
ISIC_0031848,True
ISIC_0031849,True
ISIC_0031850,True
ISIC_0031851,True
ISIC_0031852,True
ISIC_0031853,True
ISIC_0031854,True
ISIC_0031855,True
ISIC_0031856,True
ISIC_0031857,True
ISIC_0031858,True
ISIC_0031859,True
ISIC_0031860,True
ISIC_0031861,True
ISIC_0031862,True
ISIC_0031863,True
ISIC_0031864,True
ISIC_0031865,True
ISIC_0031866,True
ISIC_0031867,True
ISIC_0031868,True
ISIC_0031869,True
ISIC_0031870,True
ISIC_0031871,True
ISIC_0031872,True
ISIC_0031873,True
ISIC_0031874,True
ISIC_0031875,True
ISIC_0031876,True
ISIC_0031877,True
ISIC_0031878,True
ISIC_0031879,True
ISIC_0031880,True
ISIC_0031881,True
ISIC_0031882,True
ISIC_0031883,True
ISIC_0031884,True
ISIC_0031885,True
ISIC_0031886,True
ISIC_0031887,True
ISIC_0031888,True
ISIC_0031889,True
ISIC_0031890,True
ISIC_0031891,True
ISIC_0031892,True
ISIC_0031893,True
ISIC_0031894,True
ISIC_0031895,True
ISIC_0031896,True
ISIC_0031897,True
ISIC_0031898,True
ISIC_0031899,True
ISIC_0031900,True
ISIC_0031901,True
ISIC_0031902,True
ISIC_0031903,True
ISIC_0031904,True
ISIC_0031905,True
ISIC_0031906,True
ISIC_0031907,True
ISIC_0031908,True
ISIC_0031909,True
ISIC_0031910,True
ISIC_0031911,True
ISIC_0031912,True
ISIC_0031913,True
ISIC_0031914,True
ISIC_0031915,True
ISIC_0031916,True
ISIC_0031917,True
ISIC_0031918,True
ISIC_0031919,True
ISIC_0031920,True
ISIC_0031921,True
ISIC_0031922,True
ISIC_0031923,True
ISIC_0031924,True
ISIC_0031925,True
ISIC_0031926,True
ISIC_0031927,True
ISIC_0031928,True
ISIC_0031929,True
ISIC_0031930,True
ISIC_0031931,True
ISIC_0031932,True
ISIC_0031933,True
ISIC_0031934,True
ISIC_0031935,True
ISIC_0031936,True
ISIC_0031937,True
ISIC_0031938,True
ISIC_0031939,True
ISIC_0031940,True
ISIC_0031941,True
ISIC_0031942,True
ISIC_0031943,True
ISIC_0031944,True
ISIC_0031945,True
ISIC_0031946,True
ISIC_0031947,True
ISIC_0031948,True
ISIC_0031949,True
ISIC_0031950,True
ISIC_0031951,True
ISIC_0031952,True
ISIC_0031953,True
ISIC_0031954,True
ISIC_0031955,True
ISIC_0031956,True
ISIC_0031957,True
ISIC_0031958,True
ISIC_0031959,True
ISIC_0031960,True
ISIC_0031961,True
ISIC_0031962,True
ISIC_0031963,True
ISIC_0031964,True
ISIC_0031965,True
ISIC_0031966,True
ISIC_0031967,True
ISIC_0031968,True
ISIC_0031969,True
ISIC_0031970,True
ISIC_0031971,True
ISIC_0031972,True
ISIC_0031973,True
ISIC_0031974,True
ISIC_0031975,True
ISIC_0031976,True
ISIC_0031977,True
ISIC_0031978,True
ISIC_0031979,True
ISIC_0031980,True
ISIC_0031981,True
ISIC_0031982,True
ISIC_0031983,True
ISIC_0031984,True
ISIC_0031985,True
ISIC_0031986,True
ISIC_0031987,True
ISIC_0031988,True
ISIC_0031989,True
ISIC_0031990,True
ISIC_0031991,True
ISIC_0031992,True
ISIC_0031993,True
ISIC_0031994,True
ISIC_0031995,True
ISIC_0031996,True
ISIC_0031997,True
ISIC_0031998,True
ISIC_0031999,True
ISIC_0032000,True
ISIC_0032001,True
ISIC_0032002,True
ISIC_0032003,True
ISIC_0032004,True
ISIC_0032005,True
ISIC_0032006,True
ISIC_0032007,True
ISIC_0032008,True
ISIC_0032009,True
ISIC_0032010,True
ISIC_0032011,True
ISIC_0032012,True
ISIC_0032013,True
ISIC_0032014,True
ISIC_0032015,True
ISIC_0032016,True
ISIC_0032017,True
ISIC_0032018,True
ISIC_0032019,True
ISIC_0032020,True
ISIC_0032021,True
ISIC_0032022,True
ISIC_0032023,True
ISIC_0032024,True
ISIC_0032025,True
ISIC_0032026,True
ISIC_0032027,True
ISIC_0032028,True
ISIC_0032029,True
ISIC_0032030,True
ISIC_0032031,True
ISIC_0032032,True
ISIC_0032033,True
ISIC_0032034,True
ISIC_0032035,True
ISIC_0032036,True
ISIC_0032037,True
ISIC_0032038,True
ISIC_0032039,True
ISIC_0032040,True
ISIC_0032041,True
ISIC_0032042,True
ISIC_0032043,True
ISIC_0032044,True
ISIC_0032045,True
ISIC_0032046,True
ISIC_0032047,True
ISIC_0032048,True
ISIC_0032049,True
ISIC_0032050,True
ISIC_0032051,True
ISIC_0032052,True
ISIC_0032053,True
ISIC_0032054,True
ISIC_0032055,True
ISIC_0032056,True
ISIC_0032057,True
ISIC_0032058,True
ISIC_0032059,True
ISIC_0032060,True
ISIC_0032061,True
ISIC_0032062,True
ISIC_0032063,True
ISIC_0032064,True
ISIC_0032065,True
ISIC_0032066,True
ISIC_0032067,True
ISIC_0032068,True
ISIC_0032069,True
ISIC_0032070,True
ISIC_0032071,True
ISIC_0032072,True
ISIC_0032073,True
ISIC_0032074,True
ISIC_0032075,True
ISIC_0032076,True
ISIC_0032077,True
ISIC_0032078,True
ISIC_0032079,True
ISIC_0032080,True
ISIC_0032081,True
ISIC_0032082,True
ISIC_0032083,True
ISIC_0032084,True
ISIC_0032085,True
ISIC_0032086,True
ISIC_0032087,True
ISIC_0032088,True
ISIC_0032089,True
ISIC_0032090,True
ISIC_0032091,True
ISIC_0032092,True
ISIC_0032093,True
ISIC_0032094,True
ISIC_0032095,True
ISIC_0032096,True
ISIC_0032097,True
ISIC_0032098,True
ISIC_0032099,True
ISIC_0032100,True
ISIC_0032101,True
ISIC_0032102,True
ISIC_0032103,True
ISIC_0032104,True
ISIC_0032105,True
ISIC_0032106,True
ISIC_0032107,True
ISIC_0032108,True
ISIC_0032109,True
ISIC_0032110,True
ISIC_0032111,True
ISIC_0032112,True
ISIC_0032113,True
ISIC_0032114,True
ISIC_0032115,True
ISIC_0032116,True
ISIC_0032117,True
ISIC_0032118,True
ISIC_0032119,True
ISIC_0032120,True
ISIC_0032121,True
ISIC_0032122,True
ISIC_0032123,True
ISIC_0032124,True
ISIC_0032125,True
ISIC_0032126,True
ISIC_0032127,True
ISIC_0032128,True
ISIC_0032129,True
ISIC_0032130,True
ISIC_0032131,True
ISIC_0032132,True
ISIC_0032133,True
ISIC_0032134,True
ISIC_0032135,True
ISIC_0032136,True
ISIC_0032137,True
ISIC_0032138,True
ISIC_0032139,True
ISIC_0032140,True
ISIC_0032141,True
ISIC_0032142,True
ISIC_0032143,True
ISIC_0032144,True
ISIC_0032145,True
ISIC_0032146,True
ISIC_0032147,True
ISIC_0032148,True
ISIC_0032149,True
ISIC_0032150,True
ISIC_0032151,True
ISIC_0032152,True
ISIC_0032153,True
ISIC_0032154,True
ISIC_0032155,True
ISIC_0032156,True
ISIC_0032157,True
ISIC_0032158,True
ISIC_0032159,True
ISIC_0032160,True
ISIC_0032161,True
ISIC_0032162,True
ISIC_0032163,True
ISIC_0032164,True
ISIC_0032165,True
ISIC_0032166,True
ISIC_0032167,True
ISIC_0032168,True
ISIC_0032169,True
ISIC_0032170,True
ISIC_0032171,True
ISIC_0032172,True
ISIC_0032173,True
ISIC_0032174,True
ISIC_0032175,True
ISIC_0032176,True
ISIC_0032177,True
ISIC_0032178,True
ISIC_0032179,True
ISIC_0032180,True
ISIC_0032181,True
ISIC_0032182,True
ISIC_0032183,True
ISIC_0032184,True
ISIC_0032185,True
ISIC_0032186,True
ISIC_0032187,True
ISIC_0032188,True
ISIC_0032189,True
ISIC_0032190,True
ISIC_0032191,True
ISIC_0032192,True
ISIC_0032193,True
ISIC_0032194,True
ISIC_0032195,True
ISIC_0032196,True
ISIC_0032197,True
ISIC_0032198,True
ISIC_0032199,True
ISIC_0032200,True
ISIC_0032201,True
ISIC_0032202,True
ISIC_0032203,True
ISIC_0032204,True
ISIC_0032205,True
ISIC_0032206,True
ISIC_0032207,True
ISIC_0032208,True
ISIC_0032209,True
ISIC_0032210,True
ISIC_0032211,True
ISIC_0032212,True
ISIC_0032213,True
ISIC_0032214,True
ISIC_0032215,True
ISIC_0032216,True
ISIC_0032217,True
ISIC_0032218,True
ISIC_0032219,True
ISIC_0032220,True
ISIC_0032221,True
ISIC_0032222,True
ISIC_0032223,True
ISIC_0032224,True
ISIC_0032225,True
ISIC_0032226,True
ISIC_0032227,True
ISIC_0032228,True
ISIC_0032229,True
ISIC_0032230,True
ISIC_0032231,True
ISIC_0032232,True
ISIC_0032233,True
ISIC_0032234,True
ISIC_0032235,True
ISIC_0032236,True
ISIC_0032237,True
ISIC_0032238,True
ISIC_0032239,True
ISIC_0032240,True
ISIC_0032241,True
ISIC_0032242,True
ISIC_0032243,True
ISIC_0032244,True
ISIC_0032245,True
ISIC_0032246,True
ISIC_0032247,True
ISIC_0032248,True
ISIC_0032249,True
ISIC_0032250,True
ISIC_0032251,True
ISIC_0032252,True
ISIC_0032253,True
ISIC_0032254,True
ISIC_0032255,True
ISIC_0032256,True
ISIC_0032257,True
ISIC_0032258,True
ISIC_0032259,True
ISIC_0032260,True
ISIC_0032261,True
ISIC_0032262,True
ISIC_0032263,True
ISIC_0032264,True
ISIC_0032265,True
ISIC_0032266,True
ISIC_0032267,True
ISIC_0032268,True
ISIC_0032269,True
ISIC_0032270,True
ISIC_0032271,True
ISIC_0032272,True
ISIC_0032273,True
ISIC_0032274,True
ISIC_0032275,True
ISIC_0032276,True
ISIC_0032277,True
ISIC_0032278,True
ISIC_0032279,True
ISIC_0032280,True
ISIC_0032281,True
ISIC_0032282,True
ISIC_0032283,True
ISIC_0032284,True
ISIC_0032285,True
ISIC_0032286,True
ISIC_0032287,True
ISIC_0032288,True
ISIC_0032289,True
ISIC_0032290,True
ISIC_0032291,True
ISIC_0032292,True
ISIC_0032293,True
ISIC_0032294,True
ISIC_0032295,True
ISIC_0032296,True
ISIC_0032297,True
ISIC_0032298,True
ISIC_0032299,True
ISIC_0032300,True
ISIC_0032301,True
ISIC_0032302,True
ISIC_0032303,True
ISIC_0032304,True
ISIC_0032305,True
ISIC_0032306,True
ISIC_0032307,True
ISIC_0032308,True
ISIC_0032309,True
ISIC_0032310,True
ISIC_0032311,True
ISIC_0032312,True
ISIC_0032313,True
ISIC_0032314,True
ISIC_0032315,True
ISIC_0032316,True
ISIC_0032317,True
ISIC_0032318,True
ISIC_0032319,True
ISIC_0032320,True
ISIC_0032321,True
ISIC_0032322,True
ISIC_0032323,True
ISIC_0032324,True
ISIC_0032325,True
ISIC_0032326,True
ISIC_0032327,True
ISIC_0032328,True
ISIC_0032329,True
ISIC_0032330,True
ISIC_0032331,True
ISIC_0032332,True
ISIC_0032333,True
ISIC_0032334,True
ISIC_0032335,True
ISIC_0032336,True
ISIC_0032337,True
ISIC_0032338,True
ISIC_0032339,True
ISIC_0032340,True
ISIC_0032341,True
ISIC_0032342,True
ISIC_0032343,True
ISIC_0032344,True
ISIC_0032345,True
ISIC_0032346,True
ISIC_0032347,True
ISIC_0032348,True
ISIC_0032349,True
ISIC_0032350,True
ISIC_0032351,True
ISIC_0032352,True
ISIC_0032353,True
ISIC_0032354,True
ISIC_0032355,True
ISIC_0032356,True
ISIC_0032357,True
ISIC_0032358,True
ISIC_0032359,True
ISIC_0032360,True
ISIC_0032361,True
ISIC_0032362,True
ISIC_0032363,True
ISIC_0032364,True
ISIC_0032365,True
ISIC_0032366,True
ISIC_0032367,True
ISIC_0032368,True
ISIC_0032369,True
ISIC_0032370,True
ISIC_0032371,True
ISIC_0032372,True
ISIC_0032373,True
ISIC_0032374,True
ISIC_0032375,True
ISIC_0032376,True
ISIC_0032377,True
ISIC_0032378,True
ISIC_0032379,True
ISIC_0032380,True
ISIC_0032381,True
ISIC_0032382,True
ISIC_0032383,True
ISIC_0032384,True
ISIC_0032385,True
ISIC_0032386,True
ISIC_0032387,True
ISIC_0032388,True
ISIC_0032389,True
ISIC_0032390,True
ISIC_0032391,True
ISIC_0032392,True
ISIC_0032393,True
ISIC_0032394,True
ISIC_0032395,True
ISIC_0032396,True
ISIC_0032397,True
ISIC_0032398,True
ISIC_0032399,True
ISIC_0032400,True
ISIC_0032401,True
ISIC_0032402,True
ISIC_0032403,True
ISIC_0032404,True
ISIC_0032405,True
ISIC_0032406,True
ISIC_0032407,True
ISIC_0032408,True
ISIC_0032409,True
ISIC_0032410,True
ISIC_0032411,True
ISIC_0032412,True
ISIC_0032413,True
ISIC_0032414,True
ISIC_0032415,True
ISIC_0032416,True
ISIC_0032417,True
ISIC_0032418,True
ISIC_0032419,True
ISIC_0032420,True
ISIC_0032421,True
ISIC_0032422,True
ISIC_0032423,True
ISIC_0032424,True
ISIC_0032425,True
ISIC_0032426,True
ISIC_0032427,True
ISIC_0032428,True
ISIC_0032429,True
ISIC_0032430,True
ISIC_0032431,True
ISIC_0032432,True
ISIC_0032433,True
ISIC_0032434,True
ISIC_0032435,True
ISIC_0032436,True
ISIC_0032437,True
ISIC_0032438,True
ISIC_0032439,True
ISIC_0032440,True
ISIC_0032441,True
ISIC_0032442,True
ISIC_0032443,True
ISIC_0032444,True
ISIC_0032445,True
ISIC_0032446,True
ISIC_0032447,True
ISIC_0032448,True
ISIC_0032449,True
ISIC_0032450,True
ISIC_0032451,True
ISIC_0032452,True
ISIC_0032453,True
ISIC_0032454,True
ISIC_0032455,True
ISIC_0032456,True
ISIC_0032457,True
ISIC_0032458,True
ISIC_0032459,True
ISIC_0032460,True
ISIC_0032461,True
ISIC_0032462,True
ISIC_0032463,True
ISIC_0032464,True
ISIC_0032465,True
ISIC_0032466,True
ISIC_0032467,True
ISIC_0032468,True
ISIC_0032469,True
ISIC_0032470,True
ISIC_0032471,True
ISIC_0032472,True
ISIC_0032473,True
ISIC_0032474,True
ISIC_0032475,True
ISIC_0032476,True
ISIC_0032477,True
ISIC_0032478,True
ISIC_0032479,True
ISIC_0032480,True
ISIC_0032481,True
ISIC_0032482,True
ISIC_0032483,True
ISIC_0032484,True
ISIC_0032485,True
ISIC_0032486,True
ISIC_0032487,True
ISIC_0032488,True
ISIC_0032489,True
ISIC_0032490,True
ISIC_0032491,True
ISIC_0032492,True
ISIC_0032493,True
ISIC_0032494,True
ISIC_0032495,True
ISIC_0032496,True
ISIC_0032497,True
ISIC_0032498,True
ISIC_0032499,True
ISIC_0032500,True
ISIC_0032501,True
ISIC_0032502,True
ISIC_0032503,True
ISIC_0032504,True
ISIC_0032505,True
ISIC_0032506,True
ISIC_0032507,True
ISIC_0032508,True
ISIC_0032509,True
ISIC_0032510,True
ISIC_0032511,True
ISIC_0032512,True
ISIC_0032513,True
ISIC_0032514,True
ISIC_0032515,True
ISIC_0032516,True
ISIC_0032517,True
ISIC_0032518,True
ISIC_0032519,True
ISIC_0032520,True
ISIC_0032521,True
ISIC_0032522,True
ISIC_0032523,True
ISIC_0032524,True
ISIC_0032525,True
ISIC_0032526,True
ISIC_0032527,True
ISIC_0032528,True
ISIC_0032529,True
ISIC_0032530,True
ISIC_0032531,True
ISIC_0032532,True
ISIC_0032533,True
ISIC_0032534,True
ISIC_0032535,True
ISIC_0032536,True
ISIC_0032537,True
ISIC_0032538,True
ISIC_0032539,True
ISIC_0032540,True
ISIC_0032541,True
ISIC_0032542,True
ISIC_0032543,True
ISIC_0032544,True
ISIC_0032545,True
ISIC_0032546,True
ISIC_0032547,True
ISIC_0032548,True
ISIC_0032549,True
ISIC_0032550,True
ISIC_0032551,True
ISIC_0032552,True
ISIC_0032553,True
ISIC_0032554,True
ISIC_0032555,True
ISIC_0032556,True
ISIC_0032557,True
ISIC_0032558,True
ISIC_0032559,True
ISIC_0032560,True
ISIC_0032561,True
ISIC_0032562,True
ISIC_0032563,True
ISIC_0032564,True
ISIC_0032565,True
ISIC_0032566,True
ISIC_0032567,True
ISIC_0032568,True
ISIC_0032569,True
ISIC_0032570,True
ISIC_0032571,True
ISIC_0032572,True
ISIC_0032573,True
ISIC_0032574,True
ISIC_0032575,True
ISIC_0032576,True
ISIC_0032577,True
ISIC_0032578,True
ISIC_0032579,True
ISIC_0032580,True
ISIC_0032581,True
ISIC_0032582,True
ISIC_0032583,True
ISIC_0032584,True
ISIC_0032585,True
ISIC_0032586,True
ISIC_0032587,True
ISIC_0032588,True
ISIC_0032589,True
ISIC_0032590,True
ISIC_0032591,True
ISIC_0032592,True
ISIC_0032593,True
ISIC_0032594,True
ISIC_0032595,True
ISIC_0032596,True
ISIC_0032597,True
ISIC_0032598,True
ISIC_0032599,True
ISIC_0032600,True
ISIC_0032601,True
ISIC_0032602,True
ISIC_0032603,True
ISIC_0032604,True
ISIC_0032605,True
ISIC_0032606,True
ISIC_0032607,True
ISIC_0032608,True
ISIC_0032609,True
ISIC_0032610,True
ISIC_0032611,True
ISIC_0032612,True
ISIC_0032613,True
ISIC_0032614,True
ISIC_0032615,True
ISIC_0032616,True
ISIC_0032617,True
ISIC_0032618,True
ISIC_0032619,True
ISIC_0032620,True
ISIC_0032621,True
ISIC_0032622,True
ISIC_0032623,True
ISIC_0032624,True
ISIC_0032625,True
ISIC_0032626,True
ISIC_0032627,True
ISIC_0032628,True
ISIC_0032629,True
ISIC_0032630,True
ISIC_0032631,True
ISIC_0032632,True
ISIC_0032633,True
ISIC_0032634,True
ISIC_0032635,True
ISIC_0032636,True
ISIC_0032637,True
ISIC_0032638,True
ISIC_0032639,True
ISIC_0032640,True
ISIC_0032641,True
ISIC_0032642,True
ISIC_0032643,True
ISIC_0032644,True
ISIC_0032645,True
ISIC_0032646,True
ISIC_0032647,True
ISIC_0032648,True
ISIC_0032649,True
ISIC_0032650,True
ISIC_0032651,True
ISIC_0032652,True
ISIC_0032653,True
ISIC_0032654,True
ISIC_0032655,True
ISIC_0032656,True
ISIC_0032657,True
ISIC_0032658,True
ISIC_0032659,True
ISIC_0032660,True
ISIC_0032661,True
ISIC_0032662,True
ISIC_0032663,True
ISIC_0032664,True
ISIC_0032665,True
ISIC_0032666,True
ISIC_0032667,True
ISIC_0032668,True
ISIC_0032669,True
ISIC_0032670,True
ISIC_0032671,True
ISIC_0032672,True
ISIC_0032673,True
ISIC_0032674,True
ISIC_0032675,True
ISIC_0032676,True
ISIC_0032677,True
ISIC_0032678,True
ISIC_0032679,True
ISIC_0032680,True
ISIC_0032681,True
ISIC_0032682,True
ISIC_0032683,True
ISIC_0032684,True
ISIC_0032685,True
ISIC_0032686,True
ISIC_0032687,True
ISIC_0032688,True
ISIC_0032689,True
ISIC_0032690,True
ISIC_0032691,True
ISIC_0032692,True
ISIC_0032693,True
ISIC_0032694,True
ISIC_0032695,True
ISIC_0032696,True
ISIC_0032697,True
ISIC_0032698,True
ISIC_0032699,True
ISIC_0032700,True
ISIC_0032701,True
ISIC_0032702,True
ISIC_0032703,True
ISIC_0032704,True
ISIC_0032705,True
ISIC_0032706,True
ISIC_0032707,True
ISIC_0032708,True
ISIC_0032709,True
ISIC_0032710,True
ISIC_0032711,True
ISIC_0032712,True
ISIC_0032713,True
ISIC_0032714,True
ISIC_0032715,True
ISIC_0032716,True
ISIC_0032717,True
ISIC_0032718,True
ISIC_0032719,True
ISIC_0032720,True
ISIC_0032721,True
ISIC_0032722,True
ISIC_0032723,True
ISIC_0032724,True
ISIC_0032725,True
ISIC_0032726,True
ISIC_0032727,True
ISIC_0032728,True
ISIC_0032729,True
ISIC_0032730,True
ISIC_0032731,True
ISIC_0032732,True
ISIC_0032733,True
ISIC_0032734,True
ISIC_0032735,True
ISIC_0032736,True
ISIC_0032737,True
ISIC_0032738,True
ISIC_0032739,True
ISIC_0032740,True
ISIC_0032741,True
ISIC_0032742,True
ISIC_0032743,True
ISIC_0032744,True
ISIC_0032745,True
ISIC_0032746,True
ISIC_0032747,True
ISIC_0032748,True
ISIC_0032749,True
ISIC_0032750,True
ISIC_0032751,True
ISIC_0032752,True
ISIC_0032753,True
ISIC_0032754,True
ISIC_0032755,True
ISIC_0032756,True
ISIC_0032757,True
ISIC_0032758,True
ISIC_0032759,True
ISIC_0032760,True
ISIC_0032761,True
ISIC_0032762,True
ISIC_0032763,True
ISIC_0032764,True
ISIC_0032765,True
ISIC_0032766,True
ISIC_0032767,True
ISIC_0032768,True
ISIC_0032769,True
ISIC_0032770,True
ISIC_0032771,True
ISIC_0032772,True
ISIC_0032773,True
ISIC_0032774,True
ISIC_0032775,True
ISIC_0032776,True
ISIC_0032777,True
ISIC_0032778,True
ISIC_0032779,True
ISIC_0032780,True
ISIC_0032781,True
ISIC_0032782,True
ISIC_0032783,True
ISIC_0032784,True
ISIC_0032785,True
ISIC_0032786,True
ISIC_0032787,True
ISIC_0032788,True
ISIC_0032789,True
ISIC_0032790,True
ISIC_0032791,True
ISIC_0032792,True
ISIC_0032793,True
ISIC_0032794,True
ISIC_0032795,True
ISIC_0032796,True
ISIC_0032797,True
ISIC_0032798,True
ISIC_0032799,True
ISIC_0032800,True
ISIC_0032801,True
ISIC_0032802,True
ISIC_0032803,True
ISIC_0032804,True
ISIC_0032805,True
ISIC_0032806,True
ISIC_0032807,True
ISIC_0032808,True
ISIC_0032809,True
ISIC_0032810,True
ISIC_0032811,True
ISIC_0032812,True
ISIC_0032813,True
ISIC_0032814,True
ISIC_0032815,True
ISIC_0032816,True
ISIC_0032817,True
ISIC_0032818,True
ISIC_0032819,True
ISIC_0032820,True
ISIC_0032821,True
ISIC_0032822,True
ISIC_0032823,True
ISIC_0032824,True
ISIC_0032825,True
ISIC_0032826,True
ISIC_0032827,True
ISIC_0032828,True
ISIC_0032829,True
ISIC_0032830,True
ISIC_0032831,True
ISIC_0032832,True
ISIC_0032833,True
ISIC_0032834,True
ISIC_0032835,True
ISIC_0032836,True
ISIC_0032837,True
ISIC_0032838,True
ISIC_0032839,True
ISIC_0032840,True
ISIC_0032841,True
ISIC_0032842,True
ISIC_0032843,True
ISIC_0032844,True
ISIC_0032845,True
ISIC_0032846,True
ISIC_0032847,True
ISIC_0032848,True
ISIC_0032849,True
ISIC_0032850,True
ISIC_0032851,True
ISIC_0032852,True
ISIC_0032853,True
ISIC_0032854,True
ISIC_0032855,True
ISIC_0032856,True
ISIC_0032857,True
ISIC_0032858,True
ISIC_0032859,True
ISIC_0032860,True
ISIC_0032861,True
ISIC_0032862,True
ISIC_0032863,True
ISIC_0032864,True
ISIC_0032865,True
ISIC_0032866,True
ISIC_0032867,True
ISIC_0032868,True
ISIC_0032869,True
ISIC_0032870,True
ISIC_0032871,True
ISIC_0032872,True
ISIC_0032873,True
ISIC_0032874,True
ISIC_0032875,True
ISIC_0032876,True
ISIC_0032877,True
ISIC_0032878,True
ISIC_0032879,True
ISIC_0032880,True
ISIC_0032881,True
ISIC_0032882,True
ISIC_0032883,True
ISIC_0032884,True
ISIC_0032885,True
ISIC_0032886,True
ISIC_0032887,True
ISIC_0032888,True
ISIC_0032889,True
ISIC_0032890,True
ISIC_0032891,True
ISIC_0032892,True
ISIC_0032893,True
ISIC_0032894,True
ISIC_0032895,True
ISIC_0032896,True
ISIC_0032897,True
ISIC_0032898,True
ISIC_0032899,True
ISIC_0032900,True
ISIC_0032901,True
ISIC_0032902,True
ISIC_0032903,True
ISIC_0032904,True
ISIC_0032905,True
ISIC_0032906,True
ISIC_0032907,True
ISIC_0032908,True
ISIC_0032909,True
ISIC_0032910,True
ISIC_0032911,True
ISIC_0032912,True
ISIC_0032913,True
ISIC_0032914,True
ISIC_0032915,True
ISIC_0032916,True
ISIC_0032917,True
ISIC_0032918,True
ISIC_0032919,True
ISIC_0032920,True
ISIC_0032921,True
ISIC_0032922,True
ISIC_0032923,True
ISIC_0032924,True
ISIC_0032925,True
ISIC_0032926,True
ISIC_0032927,True
ISIC_0032928,True
ISIC_0032929,True
ISIC_0032930,True
ISIC_0032931,True
ISIC_0032932,True
ISIC_0032933,True
ISIC_0032934,True
ISIC_0032935,True
ISIC_0032936,True
ISIC_0032937,True
ISIC_0032938,True
ISIC_0032939,True
ISIC_0032940,True
ISIC_0032941,True
ISIC_0032942,True
ISIC_0032943,True
ISIC_0032944,True
ISIC_0032945,True
ISIC_0032946,True
ISIC_0032947,True
ISIC_0032948,True
ISIC_0032949,True
ISIC_0032950,True
ISIC_0032951,True
ISIC_0032952,True
ISIC_0032953,True
ISIC_0032954,True
ISIC_0032955,True
ISIC_0032956,True
ISIC_0032957,True
ISIC_0032958,True
ISIC_0032959,True
ISIC_0032960,True
ISIC_0032961,True
ISIC_0032962,True
ISIC_0032963,True
ISIC_0032964,True
ISIC_0032965,True
ISIC_0032966,True
ISIC_0032967,True
ISIC_0032968,True
ISIC_0032969,True
ISIC_0032970,True
ISIC_0032971,True
ISIC_0032972,True
ISIC_0032973,True
ISIC_0032974,True
ISIC_0032975,True
ISIC_0032976,True
ISIC_0032977,True
ISIC_0032978,True
ISIC_0032979,True
ISIC_0032980,True
ISIC_0032981,True
ISIC_0032982,True
ISIC_0032983,True
ISIC_0032984,True
ISIC_0032985,True
ISIC_0032986,True
ISIC_0032987,True
ISIC_0032988,True
ISIC_0032989,True
ISIC_0032990,True
ISIC_0032991,True
ISIC_0032992,True
ISIC_0032993,True
ISIC_0032994,True
ISIC_0032995,True
ISIC_0032996,True
ISIC_0032997,True
ISIC_0032998,True
ISIC_0032999,True
ISIC_0033000,True
ISIC_0033001,True
ISIC_0033002,True
ISIC_0033003,True
ISIC_0033004,True
ISIC_0033005,True
ISIC_0033006,True
ISIC_0033007,True
ISIC_0033008,True
ISIC_0033009,True
ISIC_0033010,True
ISIC_0033011,True
ISIC_0033012,True
ISIC_0033013,True
ISIC_0033014,True
ISIC_0033015,True
ISIC_0033016,True
ISIC_0033017,True
ISIC_0033018,True
ISIC_0033019,True
ISIC_0033020,True
ISIC_0033021,True
ISIC_0033022,True
ISIC_0033023,True
ISIC_0033024,True
ISIC_0033025,True
ISIC_0033026,True
ISIC_0033027,True
ISIC_0033028,True
ISIC_0033029,True
ISIC_0033030,True
ISIC_0033031,True
ISIC_0033032,True
ISIC_0033033,True
ISIC_0033034,True
ISIC_0033035,True
ISIC_0033036,True
ISIC_0033037,True
ISIC_0033038,True
ISIC_0033039,True
ISIC_0033040,True
ISIC_0033041,True
ISIC_0033042,True
ISIC_0033043,True
ISIC_0033044,True
ISIC_0033045,True
ISIC_0033046,True
ISIC_0033047,True
ISIC_0033048,True
ISIC_0033049,True
ISIC_0033050,True
ISIC_0033051,True
ISIC_0033052,True
ISIC_0033053,True
ISIC_0033054,True
ISIC_0033055,True
ISIC_0033056,True
ISIC_0033057,True
ISIC_0033058,True
ISIC_0033059,True
ISIC_0033060,True
ISIC_0033061,True
ISIC_0033062,True
ISIC_0033063,True
ISIC_0033064,True
ISIC_0033065,True
ISIC_0033066,True
ISIC_0033067,True
ISIC_0033068,True
ISIC_0033069,True
ISIC_0033070,True
ISIC_0033071,True
ISIC_0033072,True
ISIC_0033073,True
ISIC_0033074,True
ISIC_0033075,True
ISIC_0033076,True
ISIC_0033077,True
ISIC_0033078,True
ISIC_0033079,True
ISIC_0033080,True
ISIC_0033081,True
ISIC_0033082,True
ISIC_0033083,True
ISIC_0033084,True
ISIC_0033085,True
ISIC_0033086,True
ISIC_0033087,True
ISIC_0033088,True
ISIC_0033089,True
ISIC_0033090,True
